Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void aliasesExist(GetAliasesRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<AliasesExistResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void getIndex(GetIndexRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<GetIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void clearCache(ClearIndicesCacheRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<ClearIndicesCacheResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture create(CreateIndexRequest request);void create(CreateIndexRequest request, ActionListener listener);Free text;;;Creates an index using an explicit request allowing to specify the settings of the index. ;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture create(CreateIndexRequest request);void create(CreateIndexRequest request, ActionListener listener);@param;CreateIndexRequest request;CreateIndexRequest request;The create index request;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture create(CreateIndexRequest request);CreateIndexRequestBuilder prepareCreate(String index);Free text;;;Creates an index using an explicit request allowing to specify the settings of the index. ;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture create(CreateIndexRequest request);ActionFuture delete(DeleteIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture create(CreateIndexRequest request);ActionFuture close(CloseIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture create(CreateIndexRequest request);ActionFuture open(OpenIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture create(CreateIndexRequest request);ActionFuture refresh(RefreshRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture create(CreateIndexRequest request);ActionFuture aliases(IndicesAliasesRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture create(CreateIndexRequest request);ActionFuture clearCache(ClearIndicesCacheRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture create(CreateIndexRequest request);ActionFuture updateSettings(UpdateSettingsRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture create(CreateIndexRequest request);ActionFuture validateQuery(ValidateQueryRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);CreateIndexRequestBuilder prepareCreate(String index);Free text;;;Creates an index using an explicit request allowing to specify the settings of the index. ;false
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void delete(DeleteIndexRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<DeleteIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void close(CloseIndexRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<CloseIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void open(OpenIndexRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<OpenIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void refresh(RefreshRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<RefreshResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void flush(FlushRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<FlushResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void syncedFlush(SyncedFlushRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<SyncedFlushResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void forceMerge(ForceMergeRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<ForceMergeResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void upgrade(UpgradeRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<UpgradeResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void upgradeStatus(UpgradeStatusRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<UpgradeStatusResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void putMapping(PutMappingRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<PutMappingResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void aliases(IndicesAliasesRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<IndicesAliasesResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void getAliases(GetAliasesRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<GetAliasesResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void aliasesExist(GetAliasesRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<AliasesExistResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void getIndex(GetIndexRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<GetIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void create(CreateIndexRequest request, ActionListener listener);void clearCache(ClearIndicesCacheRequest request, ActionListener listener);@param;ActionListener<CreateIndexResponse> listener;ActionListener<ClearIndicesCacheResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture delete(DeleteIndexRequest request);void delete(DeleteIndexRequest request, ActionListener listener);Free text;;;Deletes an index based on the index name. ;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture delete(DeleteIndexRequest request);void delete(DeleteIndexRequest request, ActionListener listener);@param;DeleteIndexRequest request;DeleteIndexRequest request;The delete index request;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture delete(DeleteIndexRequest request);DeleteIndexRequestBuilder prepareDelete(String indices);Free text;;;Deletes an index based on the index name. ;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture delete(DeleteIndexRequest request);ActionFuture close(CloseIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture delete(DeleteIndexRequest request);ActionFuture open(OpenIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture delete(DeleteIndexRequest request);ActionFuture refresh(RefreshRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture delete(DeleteIndexRequest request);ActionFuture aliases(IndicesAliasesRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture delete(DeleteIndexRequest request);ActionFuture clearCache(ClearIndicesCacheRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture delete(DeleteIndexRequest request);ActionFuture updateSettings(UpdateSettingsRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture delete(DeleteIndexRequest request);ActionFuture validateQuery(ValidateQueryRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;void delete(DeleteIndexRequest request, ActionListener listener);DeleteIndexRequestBuilder prepareDelete(String indices);Free text;;;Deletes an index based on the index name. ;false
